id,code,name,district_id:id,zip_code
subdistrict_520702,520702,วังเหนือ,contact_settings.district_lp_006,52140
subdistrict_520703,520703,วังใต้,contact_settings.district_lp_006,52140
subdistrict_520704,520704,ร่องเคาะ,contact_settings.district_lp_006,52140
subdistrict_520705,520705,วังทอง,contact_settings.district_lp_006,52140
subdistrict_520706,520706,วังซ้าย,contact_settings.district_lp_006,52140
subdistrict_520708,520708,วังทรายคำ,contact_settings.district_lp_006,52140
subdistrict_521010,521010,วังเงิน,contact_settings.district_lp_007,52150
subdistrict_521008,521008,หัวเสือ,contact_settings.district_lp_007,52150
subdistrict_521007,521007,ดอนไฟ,contact_settings.district_lp_007,52150
subdistrict_521006,521006,น้ำโจ้,contact_settings.district_lp_007,52150
subdistrict_521012,521012,บ้านบอม,contact_settings.district_lp_007,52150
subdistrict_521004,521004,บ้านกิ่ว,contact_settings.district_lp_007,52150
subdistrict_521003,521003,ป่าตัน,contact_settings.district_lp_007,52150
subdistrict_521009,521009,นาครัว,contact_settings.district_lp_007,52150
subdistrict_521011,521011,สันดอนแก้ว,contact_settings.district_lp_007,52150
subdistrict_521005,521005,แม่ทะ,contact_settings.district_lp_007,52150
subdistrict_520805,520805,เวียงมอก,contact_settings.district_lp_008,52160
subdistrict_520806,520806,นาโป่ง,contact_settings.district_lp_008,52160
subdistrict_520807,520807,แม่ถอด,contact_settings.district_lp_008,52160
subdistrict_520808,520808,เถินบุรี,contact_settings.district_lp_008,52160
subdistrict_520801,520801,ล้อมแรด,contact_settings.district_lp_008,52160
subdistrict_520803,520803,แม่ปะ,contact_settings.district_lp_008,52160
subdistrict_520804,520804,แม่มอก,contact_settings.district_lp_008,52160
subdistrict_521103,521103,แม่กัวะ,contact_settings.district_lp_009,52170
subdistrict_521104,521104,นายาง,contact_settings.district_lp_009,52170
subdistrict_521102,521102,สมัย,contact_settings.district_lp_009,52170
subdistrict_521101,521101,สบปราบ,contact_settings.district_lp_009,52170
subdistrict_520903,520903,แม่ปุ,contact_settings.district_lp_010,52180
subdistrict_520901,520901,แม่พริก,contact_settings.district_lp_010,52180
subdistrict_520902,520902,ผาปัง,contact_settings.district_lp_010,52180
subdistrict_520904,520904,พระบาทวังตวง,contact_settings.district_lp_010,52180
subdistrict_521202,521202,หนองหล่ม,contact_settings.district_lp_011,52190
subdistrict_521201,521201,ห้างฉัตร,contact_settings.district_lp_011,52190
subdistrict_521205,521205,เวียงตาล,contact_settings.district_lp_011,52190
subdistrict_521206,521206,แม่สัน,contact_settings.district_lp_011,52190
subdistrict_521207,521207,วอแก้ว,contact_settings.district_lp_011,52190
subdistrict_521203,521203,เมืองยาว,contact_settings.district_lp_011,52190
subdistrict_521204,521204,ปงยางคก,contact_settings.district_lp_011,52190
subdistrict_520403,520403,เสริมซ้าย,contact_settings.district_lp_012,52210
subdistrict_520404,520404,เสริมกลาง,contact_settings.district_lp_012,52210
subdistrict_520402,520402,เสริมขวา,contact_settings.district_lp_012,52210
subdistrict_520401,520401,ทุ่งงาม,contact_settings.district_lp_012,52210
subdistrict_520202,520202,นาสัก,contact_settings.district_lp_002,52220
subdistrict_520205,520205,สบป้าด,contact_settings.district_lp_002,52220
subdistrict_520204,520204,แม่เมาะ,contact_settings.district_lp_002,52220
subdistrict_520203,520203,จางเหนือ,contact_settings.district_lp_002,52220
subdistrict_520201,520201,บ้านดง,contact_settings.district_lp_002,52220
subdistrict_521002,521001,แม่ทะ,contact_settings.district_lp_007,52220
subdistrict_520105,521001,พระบาท,contact_settings.district_lp_001,52220
subdistrict_520802,521001,แม่วะ,contact_settings.district_lp_008,52230
subdistrict_520905,521001,พระบาทวังตวง,contact_settings.district_lp_010,52230
subdistrict_521304,521001,แจ้ซ้อน,contact_settings.district_lp_013,52240
subdistrict_521303,521001,ทุ่งกว๋าว,contact_settings.district_lp_013,52240
subdistrict_521305,521001,หัวเมือง,contact_settings.district_lp_013,52240
subdistrict_521301,521001,เมืองปาน,contact_settings.district_lp_013,52240
subdistrict_521302,521001,บ้านขอ,contact_settings.district_lp_013,52240
subdistrict_530107,521001,หาดกรวด,contact_settings.district_ut_001,53000
subdistrict_530102,521001,ท่าเสา,contact_settings.district_ut_001,53000
subdistrict_530105,521001,คุ้งตะเภา,contact_settings.district_ut_001,53000
subdistrict_530109,521001,งิ้วงาม,contact_settings.district_ut_001,53000
subdistrict_530110,521001,บ้านด่านนาขาม,contact_settings.district_ut_001,53000
subdistrict_530111,521001,บ้านด่าน,contact_settings.district_ut_001,53000
subdistrict_530112,521001,ผาจุก,contact_settings.district_ut_001,53000
subdistrict_530108,521001,น้ำริด,contact_settings.district_ut_001,53000
subdistrict_530104,521001,ป่าเซ่า,contact_settings.district_ut_001,53000
subdistrict_530113,521001,วังดิน,contact_settings.district_ut_001,53000
subdistrict_530101,521001,ท่าอิฐ,contact_settings.district_ut_001,53000
subdistrict_530114,521001,แสนตอ,contact_settings.district_ut_001,53000
subdistrict_530116,521001,ขุนฝาง,contact_settings.district_ut_001,53000
subdistrict_530117,521001,ถ้ำฉลอง,contact_settings.district_ut_001,53000
subdistrict_530115,521001,หาดงิ้ว,contact_settings.district_ut_001,53000
subdistrict_530118,521001,บ้านเกาะ,contact_settings.district_ut_001,53000
subdistrict_530406,521001,ห้วยมุ่น,contact_settings.district_ut_002,53110
subdistrict_530404,521001,น้ำไคร้,contact_settings.district_ut_002,53110
subdistrict_530403,521001,เด่นเหล็ก,contact_settings.district_ut_002,53110
subdistrict_530405,521001,น้ำไผ่,contact_settings.district_ut_002,53110
subdistrict_530401,521001,แสนตอ,contact_settings.district_ut_002,53110
subdistrict_530402,521001,บ้านฝาย,contact_settings.district_ut_002,53110
subdistrict_530407,521001,ท่าแฝก,contact_settings.district_ut_002,53110
subdistrict_530701,521001,ในเมือง,contact_settings.district_ut_003,53120
subdistrict_530703,521001,ไร่อ้อย,contact_settings.district_ut_003,53120
subdistrict_530705,521001,คอรุม,contact_settings.district_ut_003,53120
subdistrict_530706,521001,บ้านหม้อ,contact_settings.district_ut_003,53120
subdistrict_530708,521001,บ้านโคน,contact_settings.district_ut_003,53120
subdistrict_530709,521001,พญาแมน,contact_settings.district_ut_003,53120
subdistrict_530711,521001,นายาง,contact_settings.district_ut_003,53120
subdistrict_530707,521001,ท่ามะเฟือง,contact_settings.district_ut_003,53120
subdistrict_530710,521001,นาอิน,contact_settings.district_ut_003,53120
subdistrict_530804,521001,ฝายหลวง,contact_settings.district_ut_004,53130
subdistrict_530805,521001,ชัยจุมพล,contact_settings.district_ut_004,53130
subdistrict_530803,521001,นานกกก,contact_settings.district_ut_004,53130
subdistrict_530802,521001,แม่พูล,contact_settings.district_ut_004,53130
subdistrict_530801,521001,ศรีพนมมาศ,contact_settings.district_ut_004,53130
subdistrict_530202,521001,บ้านแก่ง,contact_settings.district_ut_005,53140
subdistrict_530201,521001,วังแดง,contact_settings.district_ut_005,53140
subdistrict_530203,521001,หาดสองแคว,contact_settings.district_ut_005,53140
subdistrict_530204,521001,น้ำอ่าง,contact_settings.district_ut_005,53140
subdistrict_530205,521001,ข่อยสูง,contact_settings.district_ut_005,53140
subdistrict_530305,521001,น้ำหมัน,contact_settings.district_ut_006,53150
subdistrict_530307,521001,นางพญา,contact_settings.district_ut_006,53150
subdistrict_530304,521001,จริม,contact_settings.district_ut_006,53150
subdistrict_530301,521001,ท่าปลา,contact_settings.district_ut_006,53150
subdistrict_530309,521009,หาดล้า,contact_settings.district_ut_006,53150
subdistrict_530504,521001,สองห้อง,contact_settings.district_ut_007,53160
subdistrict_530503,521001,บ้านเสี้ยว,contact_settings.district_ut_007,53160
subdistrict_530502,521001,สองคอน,contact_settings.district_ut_007,53160
subdistrict_530501,521001,ฟากท่า,contact_settings.district_ut_007,53160
subdistrict_530106,521001,วังกะพี้,contact_settings.district_ut_001,53170
subdistrict_530103,521001,บ้านเกาะ,contact_settings.district_ut_001,53170
subdistrict_530601,521001,ม่วงเจ็ดต้น,contact_settings.district_ut_008,53180
subdistrict_530602,521001,บ้านโคก,contact_settings.district_ut_008,53180
subdistrict_530603,521001,นาขุม,contact_settings.district_ut_008,53180
subdistrict_530604,521001,บ่อเบี้ย,contact_settings.district_ut_008,53180
subdistrict_530303,521001,ผาเลือด,contact_settings.district_ut_006,53190
subdistrict_530308,521001,ร่วมจิต,contact_settings.district_ut_006,53190
subdistrict_530302,521001,หาดล้า,contact_settings.district_ut_006,53190
subdistrict_530806,521001,ไผ่ล้อม,contact_settings.district_ut_004,53210
subdistrict_530807,521001,ทุ่งยั้ง,contact_settings.district_ut_004,53210
subdistrict_530808,521001,ด่านแม่คำมัน,contact_settings.district_ut_004,53210
subdistrict_530704,521001,ท่าสัก,contact_settings.district_ut_003,53220
subdistrict_530702,521001,บ้านดารา,contact_settings.district_ut_003,53220
subdistrict_530903,521001,ป่าคาย,contact_settings.district_ut_009,53230
subdistrict_530902,521001,บ่อทอง,contact_settings.district_ut_009,53230
subdistrict_530901,521001,ผักขวง,contact_settings.district_ut_009,53230
subdistrict_530904,521001,น้ำพี้,contact_settings.district_ut_009,53230
subdistrict_540110,521001,ป่าแมต,contact_settings.district_pr_001,54000
subdistrict_540111,521001,บ้านถิ่น,contact_settings.district_pr_001,54000
subdistrict_540101,521001,ในเวียง,contact_settings.district_pr_001,54000
subdistrict_540106,521001,เหมืองหม้อ,contact_settings.district_pr_001,54000
subdistrict_540105,521001,ทุ่งโฮ้ง,contact_settings.district_pr_001,54000
subdistrict_540104,521001,ป่าแดง,contact_settings.district_pr_001,54000
subdistrict_540103,521001,น้ำชำ,contact_settings.district_pr_001,54000
subdistrict_540102,521001,นาจักร,contact_settings.district_pr_001,54000
subdistrict_540112,521001,สวนเขื่อน,contact_settings.district_pr_001,54000
subdistrict_540113,521001,วังหงส์,contact_settings.district_pr_001,54000
subdistrict_540109,521001,ห้วยม้า,contact_settings.district_pr_001,54000
subdistrict_540107,521001,วังธง,contact_settings.district_pr_001,54000
subdistrict_540108,521001,แม่หล่าย,contact_settings.district_pr_001,54000
subdistrict_540116,521001,ท่าข้าม,contact_settings.district_pr_001,54000
subdistrict_540117,521001,แม่ยม,contact_settings.district_pr_001,54000
subdistrict_540118,521001,ช่อแฮ,contact_settings.district_pr_001,54000
subdistrict_540119,521001,ร่องฟอง,contact_settings.district_pr_001,54000
subdistrict_540120,521001,กาญจนา,contact_settings.district_pr_001,54000
subdistrict_540411,521001,เวียงทอง,contact_settings.district_pr_002,54000
subdistrict_540114,521001,แม่คำมี,contact_settings.district_pr_001,54000
subdistrict_540115,521001,ทุ่งกวาว,contact_settings.district_pr_001,54000
subdistrict_540501,521001,เด่นชัย,contact_settings.district_pr_003,54110
subdistrict_540502,521001,แม่จั๊วะ,contact_settings.district_pr_003,54110
subdistrict_540503,521001,ไทรย้อย,contact_settings.district_pr_003,54110
subdistrict_540504,521001,ห้วยไร่,contact_settings.district_pr_003,54110
subdistrict_540505,521001,ปงป่าหวาย,contact_settings.district_pr_003,54110
subdistrict_540608,521001,ทุ่งน้าว,contact_settings.district_pr_004,54120
subdistrict_540601,521001,บ้านหนุน,contact_settings.district_pr_004,54120
subdistrict_540606,521001,สะเอียบ,contact_settings.district_pr_004,54120
subdistrict_540605,521001,หัวเมือง,contact_settings.district_pr_004,54120
subdistrict_540604,521001,เตาปูน,contact_settings.district_pr_004,54120
subdistrict_540602,521001,บ้านกลาง,contact_settings.district_pr_004,54120
subdistrict_540603,521001,ห้วยหม้าย,contact_settings.district_pr_004,54120
subdistrict_540607,521001,แดนชุมพล,contact_settings.district_pr_004,54120
subdistrict_540403,521001,หัวฝาย,contact_settings.district_pr_002,54130
subdistrict_540404,521001,ดอนมูล,contact_settings.district_pr_002,54130
subdistrict_540405,521001,บ้านเหล่า,contact_settings.district_pr_002,54130
subdistrict_540406,521001,บ้านกวาง,contact_settings.district_pr_002,54130
subdistrict_540408,521001,บ้านกาศ,contact_settings.district_pr_002,54130
subdistrict_540409,521001,ร่องกาศ,contact_settings.district_pr_002,54130
subdistrict_540410,521001,สบสาย,contact_settings.district_pr_002,54130
subdistrict_540412,521001,พระหลวง,contact_settings.district_pr_002,54130
subdistrict_540402,521001,น้ำชำ,contact_settings.district_pr_002,54130
subdistrict_540407,521001,บ้านปง,contact_settings.district_pr_002,54130
subdistrict_540401,521001,สูงเม่น,contact_settings.district_pr_002,54130
subdistrict_540215,521001,แม่ยางร้อง,contact_settings.district_pr_005,54140
subdistrict_540213,521001,ห้วยโรง,contact_settings.district_pr_005,54140
subdistrict_540205,521001,น้ำเลา,contact_settings.district_pr_005,54140
subdistrict_540206,521001,บ้านเวียง,contact_settings.district_pr_005,54140
subdistrict_540207,521001,ทุ่งศรี,contact_settings.district_pr_005,54140
subdistrict_540208,521001,แม่ยางตาล,contact_settings.district_pr_005,54140
subdistrict_540209,521001,แม่ยางฮ่อ,contact_settings.district_pr_005,54140
subdistrict_540210,521001,ไผ่โทน,contact_settings.district_pr_005,54140
subdistrict_540201,521001,ร้องกวาง,contact_settings.district_pr_005,54140
subdistrict_540204,521001,ร้องเข็ม,contact_settings.district_pr_005,54140
subdistrict_540214,521001,แม่ทราย,contact_settings.district_pr_005,54140
subdistrict_540301,521001,ห้วยอ้อ,contact_settings.district_pr_006,54150
subdistrict_540302,521001,บ้านปิน,contact_settings.district_pr_006,54150
subdistrict_540309,521001,แม่ปาน,contact_settings.district_pr_006,54150
subdistrict_540308,521001,บ่อเหล็กลอง,contact_settings.district_pr_006,54150
subdistrict_540307,521001,ทุ่งแล้ง,contact_settings.district_pr_006,54150
subdistrict_540303,521001,ต้าผามอก,contact_settings.district_pr_006,54150
subdistrict_540306,521001,หัวทุ่ง,contact_settings.district_pr_006,54150
subdistrict_540305,521001,ปากกาง,contact_settings.district_pr_006,54150
subdistrict_540304,521001,เวียงต้า,contact_settings.district_pr_006,54150
subdistrict_540706,521001,ป่าสัก,contact_settings.district_pr_007,54160
subdistrict_540703,521001,แม่ป้าก,contact_settings.district_pr_007,54160
subdistrict_540702,521001,สรอย,contact_settings.district_pr_007,54160
subdistrict_540707,521001,แม่เกิ๋ง,contact_settings.district_pr_007,54160
subdistrict_540701,521001,วังชิ้น,contact_settings.district_pr_007,54160
subdistrict_540705,521001,แม่พุง,contact_settings.district_pr_007,54160
subdistrict_540704,521001,นาพูน,contact_settings.district_pr_007,54160
subdistrict_540801,521001,แม่คำมี,contact_settings.district_pr_008,54170
subdistrict_540803,521001,น้ำรัด,contact_settings.district_pr_008,54170
subdistrict_540806,521001,ทุ่งแค้ว,contact_settings.district_pr_008,54170
subdistrict_540802,521001,หนองม่วงไข่,contact_settings.district_pr_008,54170
subdistrict_540804,521001,วังหลวง,contact_settings.district_pr_008,54170
subdistrict_540805,521001,ตำหนักธรรม,contact_settings.district_pr_008,54170
subdistrict_550106,521001,เรือง,contact_settings.district_nn_001,55000
subdistrict_551401,521001,ม่วงตึ๊ด,contact_settings.district_nn_002,55000
subdistrict_550108,521001,ดู่ใต้,contact_settings.district_nn_001,55000
subdistrict_550103,521001,ผาสิงห์,contact_settings.district_nn_001,55000
subdistrict_550109,521001,กองควาย,contact_settings.district_nn_001,55000
subdistrict_550102,521001,บ่อ,contact_settings.district_nn_001,55000
subdistrict_550101,521001,ในเวียง,contact_settings.district_nn_001,55000
subdistrict_550116,521001,บ่อสวก,contact_settings.district_nn_001,55000
subdistrict_550117,521001,สะเนียน,contact_settings.district_nn_001,55000
subdistrict_550107,521001,นาซาว,contact_settings.district_nn_001,55000
subdistrict_550105,521001,ถืมตอง,contact_settings.district_nn_001,55000
subdistrict_550104,521001,ไชยสถาน,contact_settings.district_nn_001,55000
subdistrict_551403,521001,น้ำแก่น,contact_settings.district_nn_002,55000
subdistrict_551402,521001,นาปัง,contact_settings.district_nn_002,55000
subdistrict_551404,521001,น้ำเกี๋ยน,contact_settings.district_nn_002,55000
subdistrict_551405,521001,เมืองจัง,contact_settings.district_nn_002,55000
subdistrict_551406,521001,ท่าน้าว,contact_settings.district_nn_002,55000
subdistrict_551407,521001,ฝายแก้ว,contact_settings.district_nn_002,55000
subdistrict_550706,521001,ส้าน,contact_settings.district_nn_003,55110
subdistrict_550717,521001,ทุ่งศรีทอง,contact_settings.district_nn_003,55110
subdistrict_550716,521001,แม่สา,contact_settings.district_nn_003,55110
subdistrict_550707,521001,น้ำมวบ,contact_settings.district_nn_003,55110
subdistrict_550704,521001,ตาลชุม,contact_settings.district_nn_003,55110
subdistrict_550715,521001,จอมจันทร์,contact_settings.district_nn_003,55110
subdistrict_550705,521001,นาเหลือง,contact_settings.district_nn_003,55110
subdistrict_550712,521001,ส้านนาหนองใหม่,contact_settings.district_nn_003,55110
subdistrict_550710,521001,ปงสนุก,contact_settings.district_nn_003,55110
subdistrict_550703,521001,ไหล่น่าน,contact_settings.district_nn_003,55110
subdistrict_550701,521001,กลางเวียง,contact_settings.district_nn_003,55110
subdistrict_550714,521001,แม่สาคร,contact_settings.district_nn_003,55110
subdistrict_550711,521001,อ่ายนาไลย,contact_settings.district_nn_003,55110
subdistrict_550708,521001,น้ำปั้ว,contact_settings.district_nn_003,55110
subdistrict_550709,521001,ยาบหัวนา,contact_settings.district_nn_003,55110
subdistrict_550713,521001,แม่ขะนิง,contact_settings.district_nn_003,55110
subdistrict_550702,521001,ขึ่ง,contact_settings.district_nn_003,55110
subdistrict_550501,521001,ปัว,contact_settings.district_nn_004,55120
subdistrict_550511,521001,ภูคา,contact_settings.district_nn_004,55120
subdistrict_550502,521001,แงง,contact_settings.district_nn_004,55120
subdistrict_550513,521001,ป่ากลาง,contact_settings.district_nn_004,55120
subdistrict_550514,521001,วรนคร,contact_settings.district_nn_004,55120
subdistrict_550503,521001,สถาน,contact_settings.district_nn_004,55120
subdistrict_550510,521001,เจดีย์ชัย,contact_settings.district_nn_004,55120
subdistrict_550504,521001,ศิลาแลง,contact_settings.district_nn_004,55120
subdistrict_550505,521001,ศิลาเพชร,contact_settings.district_nn_004,55120
subdistrict_550512,521001,สกาด,contact_settings.district_nn_004,55120
subdistrict_550506,521001,อวน,contact_settings.district_nn_004,55120
subdistrict_550509,521001,ไชยวัฒนา,contact_settings.district_nn_004,55120
subdistrict_550801,521001,ปอน,contact_settings.district_nn_005,55130
subdistrict_550802,521001,งอบ,contact_settings.district_nn_005,55130
subdistrict_550803,521001,และ,contact_settings.district_nn_005,55130
subdistrict_550804,521001,ทุ่งช้าง,contact_settings.district_nn_005,55130
subdistrict_551501,521001,ห้วยโก๋น,contact_settings.district_sb_008,55130
subdistrict_550608,521001,แสนทอง,contact_settings.district_nn_006,55140
subdistrict_550606,521001,ศรีภูมิ,contact_settings.district_nn_006,55140
subdistrict_550605,521001,ตาลชุม,contact_settings.district_nn_006,55140
subdistrict_550604,521001,ยม,contact_settings.district_nn_006,55140
subdistrict_550603,521001,ผาตอ,contact_settings.district_nn_006,55140
subdistrict_550609,521001,ท่าวังผา,contact_settings.district_nn_006,55140
subdistrict_550602,521001,ป่าคา,contact_settings.district_nn_006,55140
subdistrict_550610,521001,ผาทอง,contact_settings.district_nn_006,55140
subdistrict_550601,521001,ริม,contact_settings.district_nn_006,55140
subdistrict_550607,521001,จอมพระ,contact_settings.district_nn_006,55140
subdistrict_550404,521001,สถาน,contact_settings.district_nn_007,55150
subdistrict_550403,521001,ศรีษะเกษ,contact_settings.district_nn_007,55150
subdistrict_550407,521001,น้ำตก,contact_settings.district_nn_007,55150
subdistrict_550406,521001,บัวใหญ่,contact_settings.district_nn_007,55150
subdistrict_550405,521001,สันทะ,contact_settings.district_nn_007,55150
subdistrict_550401,521001,นาน้อย,contact_settings.district_nn_007,55150
subdistrict_550402,521001,เชียงของ,contact_settings.district_nn_007,55150
subdistrict_550903,521001,เชียงคาน,contact_settings.district_nn_008,55160
subdistrict_550908,521001,พญาแก้ว,contact_settings.district_nn_008,55160
subdistrict_551303,521001,ยอด,contact_settings.district_nn_009,55160
subdistrict_551302,521001,ชนแดน,contact_settings.district_nn_009,55160
subdistrict_550902,521001,เปือ,contact_settings.district_nn_008,55160
subdistrict_550909,521001,พระพุทธบาท,contact_settings.district_nn_008,55160
subdistrict_551301,521001,นาไร่หลวง,contact_settings.district_nn_009,55160
subdistrict_550901,521001,เชียงกลาง,contact_settings.district_nn_008,55160
subdistrict_550904,521001,พระธาตุ,contact_settings.district_nn_008,55160
subdistrict_550205,521001,น้ำปาย,contact_settings.district_nn_011,55170
subdistrict_550204,521001,น้ำพาง,contact_settings.district_nn_011,55170
subdistrict_550203,521001,หมอเมือง,contact_settings.district_nn_011,55170
subdistrict_550202,521001,หนองแดง,contact_settings.district_nn_011,55170
subdistrict_550206,521001,แม่จริม,contact_settings.district_nn_011,55170
subdistrict_551001,521001,นาทะนุง,contact_settings.district_nn_012,55180
subdistrict_551004,521001,ปิงหลวง,contact_settings.district_nn_012,55180
subdistrict_551002,521001,บ่อแก้ว,contact_settings.district_nn_012,55180
subdistrict_551003,521001,เมืองลี,contact_settings.district_nn_012,55180
subdistrict_550301,521001,บ้านฟ้า,contact_settings.district_nn_013,55190
subdistrict_550302,521001,ป่าคาหลวง,contact_settings.district_nn_013,55190
subdistrict_550303,521001,สวด,contact_settings.district_nn_013,55190
subdistrict_550304,521001,บ้านพี้,contact_settings.district_nn_013,55190
subdistrict_551103,521001,พงษ์,contact_settings.district_nn_014,55210
subdistrict_551102,521001,ป่าแลวหลวง,contact_settings.district_nn_014,55210
subdistrict_551101,521001,ดู่พงษ์,contact_settings.district_nn_014,55210
subdistrict_551202,521001,บ่อเกลือใต้,contact_settings.district_nn_015,55220
subdistrict_551204,521001,ภูฟ้า,contact_settings.district_nn_015,55220
subdistrict_551205,521001,ดงพญา,contact_settings.district_nn_015,55220
subdistrict_551502,521001,ขุนน่าน,contact_settings.district_sb_008,55220
subdistrict_551201,521001,บ่อเกลือเหนือ,contact_settings.district_nn_015,55220
subdistrict_560118,521001,สันป่าม่วง,contact_settings.district_py_001,56000
subdistrict_560107,521001,บ้านต๋อม,contact_settings.district_py_001,56000
subdistrict_560102,521001,แม่ต๋ำ,contact_settings.district_py_001,56000
subdistrict_560106,521001,บ้านต๊ำ,contact_settings.district_py_001,56000
subdistrict_560903,521001,แม่อิง,contact_settings.district_py_002,56000
subdistrict_560113,521001,ท่าวังทอง,contact_settings.district_py_001,56000
subdistrict_560105,521001,บ้านตุ่น,contact_settings.district_py_001,56000
subdistrict_560114,521001,แม่ใส,contact_settings.district_py_001,56000
subdistrict_560112,521001,จำป่าหวาย,contact_settings.district_py_001,56000
subdistrict_560901,521001,ห้วยแก้ว,contact_settings.district_py_002,56000
subdistrict_560108,521001,แม่ปืม,contact_settings.district_py_001,56000
subdistrict_560902,521001,ดงเจน,contact_settings.district_py_002,56000
subdistrict_560101,521001,เวียง,contact_settings.district_py_001,56000
subdistrict_560110,521001,แม่กา,contact_settings.district_py_001,56000
subdistrict_560111,521001,บ้านใหม่,contact_settings.district_py_001,56000
subdistrict_560116,521001,ท่าจำปี,contact_settings.district_py_001,56000
subdistrict_560115,521001,บ้านสาง,contact_settings.district_py_001,56000
subdistrict_560104,521001,แม่นาเรือ,contact_settings.district_py_001,56000
subdistrict_560313,521001,อ่างทอง,contact_settings.district_py_003,56110
subdistrict_560311,521001,เชียงบาน,contact_settings.district_py_003,56110
subdistrict_560805,521001,สบบง,contact_settings.district_py_004,56110
subdistrict_560314,521001,ทุ่งผาสุข,contact_settings.district_py_003,56110
subdistrict_560804,521001,เชียงแรง,contact_settings.district_py_004,56110
subdistrict_560312,521001,แม่ลาว,contact_settings.district_py_003,56110
subdistrict_560803,521001,ทุ่งกล้วย,contact_settings.district_py_004,56110
subdistrict_560310,521001,ร่มเย็น,contact_settings.district_py_003,56110
subdistrict_560309,521001,เจดีย์คำ,contact_settings.district_py_003,56110
subdistrict_560802,521001,ป่าสัก,contact_settings.district_py_004,56110
subdistrict_560307,521001,เวียง,contact_settings.district_py_003,56110
subdistrict_560306,521001,น้ำแวน,contact_settings.district_py_003,56110
subdistrict_560801,521001,ภูซาง,contact_settings.district_py_004,56110
subdistrict_560301,521001,หย่วน,contact_settings.district_py_003,56110
subdistrict_560308,521001,ฝายกวาง,contact_settings.district_py_003,56110
subdistrict_560512,521001,คือเวียง,contact_settings.district_py_005,56120
subdistrict_560510,521001,บุญเกิด,contact_settings.district_py_005,56120
subdistrict_560503,521001,บ้านถ้ำ,contact_settings.district_py_005,56120
subdistrict_560502,521001,ดอนศรีชุม,contact_settings.district_py_005,56120
subdistrict_560511,521001,สว่างอารมณ์,contact_settings.district_py_005,56120
subdistrict_560504,521001,บ้านปิน,contact_settings.district_py_005,56120
subdistrict_560505,521001,ห้วยลาน,contact_settings.district_py_005,56120
subdistrict_560506,521001,สันโค้ง,contact_settings.district_py_005,56120
subdistrict_560507,521001,ป่าซาง,contact_settings.district_py_005,56120
subdistrict_560508,521001,หนองหล่ม,contact_settings.district_py_005,56120
subdistrict_560501,521001,ดอกคำใต้,contact_settings.district_py_005,56120
subdistrict_560509,521001,ดงสุวรรณ,contact_settings.district_py_005,56120
subdistrict_560702,521001,ศรีถ้อย,contact_settings.district_py_006,56130
subdistrict_560706,521001,เจริญราษฎร์,contact_settings.district_py_006,56130
subdistrict_560705,521001,บ้านเหล่า,contact_settings.district_py_006,56130
subdistrict_560704,521001,ป่าแฝก,contact_settings.district_py_006,56130
subdistrict_560703,521001,แม่สุก,contact_settings.district_py_006,56130
subdistrict_560701,521001,แม่ใจ,contact_settings.district_py_006,56130
subdistrict_560601,521001,ปง,contact_settings.district_py_007,56140
subdistrict_560602,521001,ควร,contact_settings.district_py_007,56140
subdistrict_560603,521001,ออย,contact_settings.district_py_007,56140
subdistrict_560604,521001,งิม,contact_settings.district_py_007,56140
subdistrict_560605,521001,ผาช้างน้อย,contact_settings.district_py_007,56140
subdistrict_560606,521001,นาปรัง,contact_settings.district_py_007,56140
subdistrict_560607,521001,ขุนควร,contact_settings.district_py_007,56140
subdistrict_560205,521001,ทุ่งรวงทอง,contact_settings.district_py_008,56150
subdistrict_560207,521001,พระธาตุขิงแกง,contact_settings.district_py_008,56150
subdistrict_560206,521001,ห้วยยางขาม,contact_settings.district_py_008,56150
subdistrict_560204,521001,หงส์หิน,contact_settings.district_py_008,56150
subdistrict_560203,521001,ลอ,contact_settings.district_py_008,56150
subdistrict_560202,521001,จุน,contact_settings.district_py_008,56150
subdistrict_560201,521001,ห้วยข้าวก่ำ,contact_settings.district_py_008,56150
subdistrict_560401,521001,เชียงม่วน,contact_settings.district_py_009,56160
subdistrict_560402,521001,บ้านมาง,contact_settings.district_py_009,56160
subdistrict_560403,521001,สระ,contact_settings.district_py_009,56160
subdistrict_571605,521001,โป่งแพร่,contact_settings.district_cr_001,57000
subdistrict_570113,521001,ห้วยสัก,contact_settings.district_cr_002,57000
subdistrict_570112,521001,ห้วยชมภู,contact_settings.district_cr_002,57000
subdistrict_570107,521001,สันทราย,contact_settings.district_cr_002,57000
subdistrict_570101,521001,เวียง,contact_settings.district_cr_002,57000
subdistrict_570102,521001,รอบเวียง,contact_settings.district_cr_002,57000
subdistrict_570118,521001,ท่าสาย,contact_settings.district_cr_002,57000
subdistrict_570111,521001,แม่กรณ์,contact_settings.district_cr_002,57000
subdistrict_570120,521001,ดอยฮาง,contact_settings.district_cr_002,57000
subdistrict_570116,521001,ป่าอ้อดอนชัย,contact_settings.district_cr_002,57000
subdistrict_570115,521001,ดอยลาน,contact_settings.district_cr_002,57000
subdistrict_570105,521001,แม่ข้าวต้ม,contact_settings.district_cr_002,57100
subdistrict_570106,521001,แม่ยาว,contact_settings.district_cr_002,57100
subdistrict_570104,521001,นางแล,contact_settings.district_cr_002,57100
subdistrict_570121,521001,ท่าสุด,contact_settings.district_cr_002,57100
